List Type,List Size,Algorithm,Run Time
Nearly Sorted Data,10,Bubble Sort,0.00000752
Nearly Sorted Data,10,Bubble Sort,0.00000246
Nearly Sorted Data,10,Bubble Sort,0.00000526
Nearly Sorted Data,10,Bubble Sort,0.00000428
Nearly Sorted Data,10,Bubble Sort,0.00000259
Nearly Sorted Data,10,Bubble Sort,0.00000246
Nearly Sorted Data,10,Bubble Sort,0.00000588
Nearly Sorted Data,10,Bubble Sort,0.00000606
Nearly Sorted Data,10,Bubble Sort,0.00000239
Nearly Sorted Data,10,Bubble Sort,0.00000638
Nearly Sorted Data,10,Bubble Sort,0.00000249
Nearly Sorted Data,10,Bubble Sort,0.00000370
Nearly Sorted Data,10,Bubble Sort,0.00000367
Nearly Sorted Data,10,Bubble Sort,0.00000460
Nearly Sorted Data,10,Bubble Sort,0.00000258
Nearly Sorted Data,10,Bubble Sort,0.00000241
Nearly Sorted Data,10,Bubble Sort,0.00000357
Nearly Sorted Data,10,Bubble Sort,0.00000659
Nearly Sorted Data,10,Bubble Sort,0.00000761
Nearly Sorted Data,10,Bubble Sort,0.00000619
Nearly Sorted Data,10,Bubble Sort,0.00000646
Nearly Sorted Data,10,Bubble Sort,0.00000773
Nearly Sorted Data,10,Bubble Sort,0.00000656
Nearly Sorted Data,10,Bubble Sort,0.00000579
Nearly Sorted Data,10,Bubble Sort,0.00000581
Nearly Sorted Data,10,Bubble Sort,0.00000357
Nearly Sorted Data,10,Bubble Sort,0.00000451
Nearly Sorted Data,10,Bubble Sort,0.00000766
Nearly Sorted Data,10,Bubble Sort,0.00000543
Nearly Sorted Data,10,Bubble Sort,0.00000519
Nearly Sorted Data,10,Bubble Sort,0.00000708
Nearly Sorted Data,10,Bubble Sort,0.00000554
Nearly Sorted Data,10,Bubble Sort,0.00000365
Nearly Sorted Data,10,Bubble Sort,0.00000531
Nearly Sorted Data,10,Bubble Sort,0.00000632
Nearly Sorted Data,10,Bubble Sort,0.00000598
Nearly Sorted Data,10,Bubble Sort,0.00000442
Nearly Sorted Data,10,Bubble Sort,0.00000343
Nearly Sorted Data,10,Bubble Sort,0.00000662
Nearly Sorted Data,10,Bubble Sort,0.00000518
Nearly Sorted Data,10,Bubble Sort,0.00000541
Nearly Sorted Data,10,Bubble Sort,0.00000348
Nearly Sorted Data,10,Bubble Sort,0.00000532
Nearly Sorted Data,10,Bubble Sort,0.00000533
Nearly Sorted Data,10,Bubble Sort,0.00000522
Nearly Sorted Data,10,Bubble Sort,0.00000239
Nearly Sorted Data,10,Bubble Sort,0.00000429
Nearly Sorted Data,10,Bubble Sort,0.00000373
Nearly Sorted Data,10,Bubble Sort,0.00000252
Nearly Sorted Data,10,Bubble Sort,0.00000540
Nearly Sorted Data,10,Bubble Sort,0.00000371
Nearly Sorted Data,10,Bubble Sort,0.00000782
Nearly Sorted Data,10,Bubble Sort,0.00000440
Nearly Sorted Data,10,Bubble Sort,0.00000519
Nearly Sorted Data,10,Bubble Sort,0.00000639
Nearly Sorted Data,10,Bubble Sort,0.00000772
Nearly Sorted Data,10,Bubble Sort,0.00000526
Nearly Sorted Data,10,Bubble Sort,0.00000521
Nearly Sorted Data,10,Bubble Sort,0.00000594
Nearly Sorted Data,10,Bubble Sort,0.00000440
Nearly Sorted Data,10,Bubble Sort,0.00000605
Nearly Sorted Data,10,Bubble Sort,0.00000532
Nearly Sorted Data,10,Bubble Sort,0.00000516
Nearly Sorted Data,10,Bubble Sort,0.00000258
Nearly Sorted Data,10,Bubble Sort,0.00000531
Nearly Sorted Data,10,Bubble Sort,0.00000761
Nearly Sorted Data,10,Bubble Sort,0.00000455
Nearly Sorted Data,10,Bubble Sort,0.00000452
Nearly Sorted Data,10,Bubble Sort,0.00000452
Nearly Sorted Data,10,Bubble Sort,0.00000534
Nearly Sorted Data,10,Bubble Sort,0.00000453
Nearly Sorted Data,10,Bubble Sort,0.00000378
Nearly Sorted Data,10,Bubble Sort,0.00000857
Nearly Sorted Data,10,Bubble Sort,0.00000751
Nearly Sorted Data,10,Bubble Sort,0.00000721
Nearly Sorted Data,10,Bubble Sort,0.00000266
Nearly Sorted Data,10,Bubble Sort,0.00000617
Nearly Sorted Data,10,Bubble Sort,0.00000264
Nearly Sorted Data,10,Bubble Sort,0.00000596
Nearly Sorted Data,10,Bubble Sort,0.00000257
Nearly Sorted Data,10,Bubble Sort,0.00000787
Nearly Sorted Data,10,Bubble Sort,0.00000815
Nearly Sorted Data,10,Bubble Sort,0.00000632
Nearly Sorted Data,10,Bubble Sort,0.00000269
Nearly Sorted Data,10,Bubble Sort,0.00000255
Nearly Sorted Data,10,Bubble Sort,0.00000696
Nearly Sorted Data,10,Bubble Sort,0.00000752
Nearly Sorted Data,10,Bubble Sort,0.00000258
Nearly Sorted Data,10,Bubble Sort,0.00000540
Nearly Sorted Data,10,Bubble Sort,0.00000678
Nearly Sorted Data,10,Bubble Sort,0.00000602
Nearly Sorted Data,10,Bubble Sort,0.00000518
Nearly Sorted Data,10,Bubble Sort,0.00001181
Nearly Sorted Data,10,Bubble Sort,0.00000809
Nearly Sorted Data,10,Bubble Sort,0.00000467
Nearly Sorted Data,10,Bubble Sort,0.00000821
Nearly Sorted Data,10,Bubble Sort,0.00000683
Nearly Sorted Data,10,Bubble Sort,0.00000253
Nearly Sorted Data,10,Bubble Sort,0.00000740
