List Type,List Size,Algorithm,Run Time
Duplicates Data,10,Bubble Sort,0.00000460
Duplicates Data,10,Bubble Sort,0.00000552
Duplicates Data,10,Bubble Sort,0.00000539
Duplicates Data,10,Bubble Sort,0.00000454
Duplicates Data,10,Bubble Sort,0.00000498
Duplicates Data,10,Bubble Sort,0.00000575
Duplicates Data,10,Bubble Sort,0.00000519
Duplicates Data,10,Bubble Sort,0.00000527
Duplicates Data,10,Bubble Sort,0.00000625
Duplicates Data,10,Bubble Sort,0.00000582
Duplicates Data,10,Bubble Sort,0.00000572
Duplicates Data,10,Bubble Sort,0.00000434
Duplicates Data,10,Bubble Sort,0.00000465
Duplicates Data,10,Bubble Sort,0.00000486
Duplicates Data,10,Bubble Sort,0.00000667
Duplicates Data,10,Bubble Sort,0.00000506
Duplicates Data,10,Bubble Sort,0.00000505
Duplicates Data,10,Bubble Sort,0.00000581
Duplicates Data,10,Bubble Sort,0.00000508
Duplicates Data,10,Bubble Sort,0.00000359
Duplicates Data,10,Bubble Sort,0.00000502
Duplicates Data,10,Bubble Sort,0.00000326
Duplicates Data,10,Bubble Sort,0.00000506
Duplicates Data,10,Bubble Sort,0.00000423
Duplicates Data,10,Bubble Sort,0.00000428
Duplicates Data,10,Bubble Sort,0.00000424
Duplicates Data,10,Bubble Sort,0.00000532
Duplicates Data,10,Bubble Sort,0.00000479
Duplicates Data,10,Bubble Sort,0.00000470
Duplicates Data,10,Bubble Sort,0.00000484
Duplicates Data,10,Bubble Sort,0.00000591
Duplicates Data,10,Bubble Sort,0.00000339
Duplicates Data,10,Bubble Sort,0.00000564
Duplicates Data,10,Bubble Sort,0.00000508
Duplicates Data,10,Bubble Sort,0.00000390
Duplicates Data,10,Bubble Sort,0.00000390
Duplicates Data,10,Bubble Sort,0.00000567
Duplicates Data,10,Bubble Sort,0.00000421
Duplicates Data,10,Bubble Sort,0.00000409
Duplicates Data,10,Bubble Sort,0.00000535
Duplicates Data,10,Bubble Sort,0.00000469
Duplicates Data,10,Bubble Sort,0.00000354
Duplicates Data,10,Bubble Sort,0.00000452
Duplicates Data,10,Bubble Sort,0.00000301
Duplicates Data,10,Bubble Sort,0.00000459
Duplicates Data,10,Bubble Sort,0.00000440
Duplicates Data,10,Bubble Sort,0.00000537
