List Type,List Size,Algorithm,Run Time
Random Data,10,Bubble Sort,0.00000871
Random Data,10,Bubble Sort,0.00000876
Random Data,10,Bubble Sort,0.00000749
Random Data,10,Bubble Sort,0.00000684
Random Data,10,Bubble Sort,0.00000722
Random Data,10,Bubble Sort,0.00000886
Random Data,10,Bubble Sort,0.00001015
Random Data,10,Bubble Sort,0.00000777
Random Data,10,Bubble Sort,0.00000746
Random Data,10,Bubble Sort,0.00000576
Random Data,10,Bubble Sort,0.00000852
Random Data,10,Bubble Sort,0.00001003
Random Data,10,Bubble Sort,0.00000889
Random Data,10,Bubble Sort,0.00000985
Random Data,10,Bubble Sort,0.00001690
Random Data,10,Bubble Sort,0.00001280
Random Data,10,Bubble Sort,0.00000860
Random Data,10,Bubble Sort,0.00000899
Random Data,10,Bubble Sort,0.00000955
Random Data,10,Bubble Sort,0.00000859
Random Data,10,Bubble Sort,0.00000906
Random Data,10,Bubble Sort,0.00000930
Random Data,10,Bubble Sort,0.00000916
Random Data,10,Bubble Sort,0.00000876
Random Data,10,Bubble Sort,0.00000825
Random Data,10,Bubble Sort,0.00000870
Random Data,10,Bubble Sort,0.00000972
Random Data,10,Bubble Sort,0.00000949
Random Data,10,Bubble Sort,0.00000729
Random Data,10,Bubble Sort,0.00000492
Random Data,10,Bubble Sort,0.00000905
Random Data,10,Bubble Sort,0.00000878
Random Data,10,Bubble Sort,0.00000883
Random Data,10,Bubble Sort,0.00000802
Random Data,10,Bubble Sort,0.00000756
Random Data,10,Bubble Sort,0.00001044
Random Data,10,Bubble Sort,0.00000858
Random Data,10,Bubble Sort,0.00000749
Random Data,10,Bubble Sort,0.00000889
Random Data,10,Bubble Sort,0.00000785
Random Data,10,Bubble Sort,0.00000819
Random Data,10,Bubble Sort,0.00000851
Random Data,10,Bubble Sort,0.00000976
Random Data,10,Bubble Sort,0.00000910
Random Data,10,Bubble Sort,0.00000922
Random Data,10,Bubble Sort,0.00000825
Random Data,10,Bubble Sort,0.00000829
Random Data,10,Bubble Sort,0.00000891
Random Data,10,Bubble Sort,0.00000732
Random Data,10,Bubble Sort,0.00000961
Random Data,10,Bubble Sort,0.00000911
Random Data,10,Bubble Sort,0.00000941
Random Data,10,Bubble Sort,0.00000654
Random Data,10,Bubble Sort,0.00000789
Random Data,10,Bubble Sort,0.00000878
Random Data,10,Bubble Sort,0.00001028
Random Data,10,Bubble Sort,0.00000804
Random Data,10,Bubble Sort,0.00000860
Random Data,10,Bubble Sort,0.00000957
Random Data,10,Bubble Sort,0.00000651
Random Data,10,Bubble Sort,0.00000437
Random Data,10,Bubble Sort,0.00000781
Random Data,10,Bubble Sort,0.00000874
Random Data,10,Bubble Sort,0.00000981
Random Data,10,Bubble Sort,0.00000868
Random Data,10,Bubble Sort,0.00000822
Random Data,10,Bubble Sort,0.00000445
Random Data,10,Bubble Sort,0.00000743
Random Data,10,Bubble Sort,0.00000827
Random Data,10,Bubble Sort,0.00000849
Random Data,10,Bubble Sort,0.00000842
Random Data,10,Bubble Sort,0.00000801
Random Data,10,Bubble Sort,0.00001179
Random Data,10,Bubble Sort,0.00000607
Random Data,10,Bubble Sort,0.00000717
Random Data,10,Bubble Sort,0.00001010
Random Data,10,Bubble Sort,0.00000886
Random Data,10,Bubble Sort,0.00000783
Random Data,10,Bubble Sort,0.00000664
Random Data,10,Bubble Sort,0.00000799
Random Data,10,Bubble Sort,0.00001020
Random Data,10,Bubble Sort,0.00001024
Random Data,10,Bubble Sort,0.00000676
Random Data,10,Bubble Sort,0.00000975
Random Data,10,Bubble Sort,0.00000854
Random Data,10,Bubble Sort,0.00001005
Random Data,10,Bubble Sort,0.00000813
Random Data,10,Bubble Sort,0.00000915
Random Data,10,Bubble Sort,0.00000738
Random Data,10,Bubble Sort,0.00000856
Random Data,10,Bubble Sort,0.00000818
Random Data,10,Bubble Sort,0.00001069
Random Data,10,Bubble Sort,0.00000716
Random Data,10,Bubble Sort,0.00000621
Random Data,10,Bubble Sort,0.00000842
Random Data,10,Bubble Sort,0.00000644
Random Data,10,Bubble Sort,0.00000813
Random Data,10,Bubble Sort,0.00000875
Random Data,10,Bubble Sort,0.00000532
Random Data,10,Bubble Sort,0.00001065
Random Data,10,Bubble Sort,0.00001239
Random Data,10,Bubble Sort,0.00001162
Random Data,10,Bubble Sort,0.00001473
Random Data,10,Bubble Sort,0.00000878
Random Data,10,Bubble Sort,0.00000849
Random Data,10,Bubble Sort,0.00000860
Random Data,10,Bubble Sort,0.00000858
Random Data,10,Bubble Sort,0.00000750
Random Data,10,Bubble Sort,0.00000909
Random Data,10,Bubble Sort,0.00000725
Random Data,10,Bubble Sort,0.00000980
Random Data,10,Bubble Sort,0.00000947
Random Data,10,Bubble Sort,0.00000847
Random Data,10,Bubble Sort,0.00000909
Random Data,10,Bubble Sort,0.00000938
Random Data,10,Bubble Sort,0.00000860
Random Data,10,Bubble Sort,0.00000751
Random Data,10,Bubble Sort,0.00000928
Random Data,10,Bubble Sort,0.00000754
Random Data,10,Bubble Sort,0.00000541
Random Data,10,Bubble Sort,0.00000589
Random Data,10,Bubble Sort,0.00000905
Random Data,10,Bubble Sort,0.00000753
Random Data,10,Bubble Sort,0.00000719
Random Data,10,Bubble Sort,0.00000642
Random Data,10,Bubble Sort,0.00000892
Random Data,10,Bubble Sort,0.00000780
Random Data,10,Bubble Sort,0.00000679
Random Data,10,Bubble Sort,0.00000493
Random Data,10,Bubble Sort,0.00000914
Random Data,10,Bubble Sort,0.00000655
Random Data,10,Bubble Sort,0.00000777
Random Data,10,Bubble Sort,0.00000882
Random Data,10,Bubble Sort,0.00000802
Random Data,10,Bubble Sort,0.00000748
Random Data,10,Bubble Sort,0.00000751
Random Data,10,Bubble Sort,0.00000611
Random Data,10,Bubble Sort,0.00000875
Random Data,10,Bubble Sort,0.00000618
Random Data,10,Bubble Sort,0.00000891
Random Data,10,Bubble Sort,0.00000746
Random Data,10,Bubble Sort,0.00000844
Random Data,10,Bubble Sort,0.00000853
Random Data,10,Bubble Sort,0.00000556
Random Data,10,Bubble Sort,0.00000789
Random Data,10,Bubble Sort,0.00000867
Random Data,10,Bubble Sort,0.00000487
Random Data,10,Bubble Sort,0.00000944
Random Data,10,Bubble Sort,0.00000849
Random Data,10,Bubble Sort,0.00000874
Random Data,10,Bubble Sort,0.00001232
Random Data,10,Bubble Sort,0.00000799
Random Data,10,Bubble Sort,0.00000788
Random Data,10,Bubble Sort,0.00000700
Random Data,10,Bubble Sort,0.00000917
Random Data,10,Bubble Sort,0.00000600
Random Data,10,Bubble Sort,0.00000864
Random Data,10,Bubble Sort,0.00000876
Random Data,10,Bubble Sort,0.00000714
Random Data,10,Bubble Sort,0.00000709
Random Data,10,Bubble Sort,0.00000730
Random Data,10,Bubble Sort,0.00000869
Random Data,10,Bubble Sort,0.00000770
Random Data,10,Bubble Sort,0.00000517
Random Data,10,Bubble Sort,0.00000717
Random Data,10,Bubble Sort,0.00000464
Random Data,10,Bubble Sort,0.00000672
Random Data,10,Bubble Sort,0.00000604
Random Data,10,Bubble Sort,0.00001090
Random Data,10,Bubble Sort,0.00000937
Random Data,10,Bubble Sort,0.00000999
Random Data,10,Bubble Sort,0.00000836
Random Data,10,Bubble Sort,0.00000944
Random Data,10,Bubble Sort,0.00001041
Random Data,10,Bubble Sort,0.00001109
Random Data,10,Bubble Sort,0.00000730
Random Data,10,Bubble Sort,0.00000777
Random Data,10,Bubble Sort,0.00001150
Random Data,10,Bubble Sort,0.00001159
Random Data,10,Bubble Sort,0.00001383
Random Data,10,Bubble Sort,0.00001072
Random Data,10,Bubble Sort,0.00001368
Random Data,10,Bubble Sort,0.00001173
Random Data,10,Bubble Sort,0.00001104
Random Data,10,Bubble Sort,0.00001372
Random Data,10,Bubble Sort,0.00001208
Random Data,10,Bubble Sort,0.00000956
Random Data,10,Bubble Sort,0.00001478
Random Data,10,Bubble Sort,0.00001402
Random Data,10,Bubble Sort,0.00001525
Random Data,10,Bubble Sort,0.00001678
Random Data,10,Bubble Sort,0.00001437
Random Data,10,Bubble Sort,0.00001737
